"CODGEO","nom_commune","pop_tot","year_data"
"01133","Cressin-Rochefort",394,2019
"01134","Crottet",1758,2019
"01135","Crozet",2171,2019
"01136","Cruzilles-lès-Mépillat",893,2019
"01138","Culoz",3004,2019
"01139","Curciat-Dongalon",444,2019
"01140","Curtafond",767,2019
"01141","Cuzieu",453,2019
"01142","Dagneux",4777,2019
"01143","Divonne-les-Bains",9951,2019
"01145","Dompierre-sur-Veyle",1179,2019
"01146","Dompierre-sur-Chalaronne",436,2019
"01147","Domsure",492,2019
"01148","Dortan",1879,2019
"01149","Douvres",1076,2019
"01150","Drom",214,2019
"01151","Druillat",1146,2019
"01152","Échallon",748,2019
"01153","Échenevex",2115,2019
"01155","Évosges",143,2019
"01156","Faramans",815,2019
"01157","Fareins",2250,2019
"01158","Farges",1048,2019
"01159","Feillens",3365,2019
"01160","Ferney-Voltaire",10026,2019
"01162","Flaxieu",65,2019
"01163","Foissiat",2038,2019
"01165","Francheleins",1594,2019
"01166","Frans",2423,2019
"01167","Garnerans",634,2019
"01169","Genouilleux",641,2019
"01170","Béard-Géovreissiat",1053,2019
"01171","Géovreisset",844,2019
"01173","Gex",13121,2019
"01174","Giron",178,2019
"01175","Gorrevod",784,2019
"01177","Grand-Corent",183,2019
"01179","Grièges",1881,2019
"01180","Grilly",839,2019
"01181","Groissiat",1241,2019
"01183","Guéreins",1479,2019
"01184","Hautecourt-Romanèche",763,2019
"01185","Plateau d'Hauteville",4844,2019
"01187","Haut Valromey",618,2019
"01188","Illiat",663,2019
"01189","Injoux-Génissiat",1115,2019
"01190","Innimond",87,2019
"01191","Izenave",154,2019
"01192","Izernore",2277,2019
"01193","Izieu",222,2019
"01194","Jassans-Riottier",6346,2019
"01195","Jasseron",1783,2019
"01196","Jayat",1226,2019
"01197","Journans",351,2019
"01198","Joyeux",268,2019
"01199","Jujurieux",2137,2019
"01200","Labalme",214,2019
"01202","Lagnieu",7161,2019
"01203","Laiz",1313,2019
"01204","Le Poizat-Lalleyriat",735,2019
"01206","Lantenay",277,2019
"01207","Lapeyrouse",317,2019
"01208","Lavours",131,2019
"01209","Léaz",778,2019
"01210","Lélex",228,2019
"01211","Lent",1395,2019
"01212","Lescheroux",718,2019
"01213","Leyment",1341,2019
"01214","Leyssard",158,2019
"01215","Surjoux-Lhopital",140,2019
"01216","Lhuis",894,2019
"01219","Lompnas",164,2019
"01224","Loyettes",3225,2019
"01225","Lurcy",372,2019
"01227","Magnieu",643,2019
"01228","Maillat",660,2019
"01229","Malafretaz",1235,2019
"01230","Mantenay-Montlin",312,2019
"01231","Manziat",1948,2019
"01232","Marboz",2276,2019
"01233","Marchamp",130,2019
"01234","Marignieu",169,2019
"01235","Marlieux",1159,2019
"01236","Marsonnas",1011,2019
"01237","Martignat",1667,2019
"01238","Massieux",2670,2019
"01239","Massignieu-de-Rives",620,2019
"01240","Matafelon-Granges",627,2019
"01241","Meillonnas",1356,2019
"01242","Mérignat",135,2019
"01243","Messimy-sur-Saône",1253,2019
"01244","Meximieux",7923,2019
"01245","Bohas-Meyriat-Rignat",943,2019
"01246","Mézériat",2217,2019
"01247","Mijoux",312,2019
"01248","Mionnay",2197,2019
"01249","Miribel",10122,2019
"01250","Misérieux",1974,2019
"01252","Mogneneins",786,2019
"01254","Montagnat",2116,2019
"01255","Montagnieu",647,2019
"01257","Montanges",351,2019
"01258","Montceaux",1190,2019
"01259","Montcet",702,2019
"01260","Le Montellier",302,2019
"01261","Monthieux",668,2019
"01262","Montluel",6886,2019
"01263","Montmerle-sur-Saône",3772,2019
"01264","Montracol",1016,2019
"01265","Montréal-la-Cluse",3456,2019
"01266","Montrevel-en-Bresse",2576,2019
"01267","Nurieux-Volognat",1025,2019
"01268","Murs-et-Gélignieux",246,2019
"01269","Nantua",3454,2019
"01272","Neuville-les-Dames",1500,2019
"01273","Neuville-sur-Ain",1800,2019
"01274","Les Neyrolles",645,2019
"01275","Neyron",2569,2019
"01276","Niévroz",1624,2019
"01277","Nivollet-Montgriffon",117,2019
"01279","Oncieu",80,2019
"01280","Ordonnaz",138,2019
"01281","Ornex",4483,2019
"01282","Outriaz",258,2019
"01283","Oyonnax",22456,2019
"01284","Ozan",694,2019
"01285","Parcieux",1229,2019
"01286","Parves et Nattages",951,2019
"01288","Péron",2717,2019
"01289","Péronnas",6520,2019
"01290","Pérouges",1273,2019
"01291","Perrex",842,2019
"01293","Peyriat",148,2019
"01294","Peyrieu",886,2019
"01295","Peyzieux-sur-Saône",686,2019
"01296","Pirajoux",420,2019
"01297","Pizay",867,2019
"01298","Plagne",150,2019
"01299","Le Plantay",584,2019
"01301","Polliat",2547,2019
"01302","Pollieu",163,2019
"01303","Poncin",1699,2019
"01304","Pont-d'Ain",2924,2019
"01305","Pont-de-Vaux",2213,2019
"01306","Pont-de-Veyle",1641,2019
"01307","Port",836,2019
"01308","Pougny",807,2019
"01309","Pouillat",85,2019
"01310","Prémeyzel",251,2019
"01311","Prémillieu",44,2019
"01313","Prévessin-Moëns",8711,2019
"01314","Priay",1729,2019
"01317","Ramasse",330,2019
"01318","Rancé",726,2019
"01319","Relevant",466,2019
"01320","Replonges",3791,2019
"01321","Revonnas",888,2019
"01322","Reyrieux",4984,2019
"01323","Reyssouze",989,2019
"01325","Rignieux-le-Franc",1032,2019
"01328","Romans",597,2019
"01329","Rossillon",153,2019
"01330","Ruffieu",182,2019
"01331","Saint-Alban",187,2019
"01332","Saint-André-de-Bâgé",779,2019
"01333","Saint-André-de-Corcy",3369,2019
"01334","Saint-André-d'Huiriat",658,2019
"01335","Saint-André-le-Bouchoux",402,2019
"01336","Saint-André-sur-Vieux-Jonc",1174,2019
"01337","Saint-Bénigne",1311,2019
"01338","Groslée-Saint-Benoit",1227,2019
"01339","Saint-Bernard",1463,2019
"01342","Sainte-Croix",554,2019
"01343","Saint-Cyr-sur-Menthon",1793,2019
"01344","Saint-Denis-lès-Bourg",5943,2019
"01345","Saint-Denis-en-Bugey",2266,2019
"01346","Saint-Didier-d'Aussiat",858,2019
"01347","Saint-Didier-de-Formans",2035,2019
"01348","Saint-Didier-sur-Chalaronne",2938,2019
"01349","Saint-Éloi",503,2019
"01350","Saint-Étienne-du-Bois",2542,2019
"01351","Saint-Étienne-sur-Chalaronne",1571,2019
"01352","Saint-Étienne-sur-Reyssouze",583,2019
"01353","Sainte-Euphémie",1700,2019
"01354","Saint-Genis-Pouilly",13943,2019
"01355","Saint-Genis-sur-Menthon",486,2019
"01356","Saint-Georges-sur-Renon",208,2019
"01357","Saint-Germain-de-Joux",502,2019
"01358","Saint-Germain-les-Paroisses",429,2019
"01359","Saint-Germain-sur-Renon",246,2019
"01360","Saint-Jean-de-Gonville",1895,2019
"01361","Saint-Jean-de-Niost",1577,2019
"01362","Saint-Jean-de-Thurigneux",786,2019
"01363","Saint-Jean-le-Vieux",1772,2019
"01364","Saint-Jean-sur-Reyssouze",756,2019
"01365","Saint-Jean-sur-Veyle",1162,2019
"01366","Sainte-Julie",1082,2019
"01367","Saint-Julien-sur-Reyssouze",746,2019
"01368","Saint-Julien-sur-Veyle",838,2019
"01369","Saint-Just",942,2019
"01370","Saint-Laurent-sur-Saône",1688,2019
"01371","Saint-Marcel",1242,2019
"01372","Saint-Martin-de-Bavel",444,2019
"01373","Saint-Martin-du-Frêne",1023,2019
"01374","Saint-Martin-du-Mont",1871,2019
"01375","Saint-Martin-le-Châtel",782,2019
"01376","Saint-Maurice-de-Beynost",3962,2019
"01378","Saint-Maurice-de-Gourdans",2645,2019
"01379","Saint-Maurice-de-Rémens",760,2019
"01380","Saint-Nizier-le-Bouchoux",632,2019
"01381","Saint-Nizier-le-Désert",921,2019
"01382","Sainte-Olive",279,2019
"01383","Saint-Paul-de-Varax",1562,2019
"01384","Saint-Rambert-en-Bugey",2188,2019
"01385","Saint-Rémy",985,2019
"01386","Saint-Sorlin-en-Bugey",1127,2019
"01387","Saint-Sulpice",256,2019
"01388","Saint-Trivier-de-Courtes",1102,2019
"01389","Saint-Trivier-sur-Moignans",1834,2019
"01390","Saint-Vulbas",1246,2019
"01391","Salavre",271,2019
"01392","Samognat",656,2019
"01393","Sandrans",544,2019
"01396","Sault-Brénaz",977,2019
"01397","Sauverny",978,2019
"01398","Savigneux",1421,2019
"01399","Ségny",2107,2019
"01400","Seillonnaz",139,2019
"01401","Sergy",2167,2019
"01402","Sermoyer",652,2019
"01403","Serrières-de-Briord",1295,2019
"01404","Serrières-sur-Ain",135,2019
"01405","Servas",1280,2019
"01406","Servignat",174,2019
"01407","Seyssel",1002,2019
"01408","Simandre-sur-Suran",661,2019
"01410","Sonthonnax-la-Montagne",300,2019
"01411","Souclin",273,2019
"01412","Sulignat",595,2019
"01415","Talissieu",499,2019
"01416","Tenay",1014,2019
"01418","Thil",1087,2019
"01419","Thoiry",6021,2019
"01420","Thoissey",1690,2019
"01421","Torcieu",729,2019
"01422","Tossiat",1355,2019
"01423","Toussieux",1124,2019
"01424","Tramoyes",1776,2019
"01425","La Tranclière",288,2019
"01426","Val-Revermont",2538,2019
"01427","Trévoux",6920,2019
"01428","Valeins",126,2019
"01429","Vandeins",707,2019
"01430","Varambon",619,2019
"01431","Vaux-en-Bugey",1227,2019
"01432","Verjon",323,2019
"01433","Vernoux",313,2019
"01434","Versailleux",472,2019
"01435","Versonnex",2157,2019
"01436","Vesancy",481,2019
"01437","Vescours",223,2019
"01439","Vésines",99,2019
"01441","Vieu-d'Izenave",734,2019
"01443","Villars-les-Dombes",4978,2019
"01444","Villebois",1196,2019
"01445","Villemotier",615,2019
"01446","Villeneuve",1548,2019
"01447","Villereversure",1342,2019
"01448","Villes",389,2019
"01449","Villette-sur-Ain",759,2019
"01450","Villieu-Loyes-Mollon",3717,2019
"01451","Viriat",6595,2019
"01452","Virieu-le-Grand",1132,2019
"01453","Arvière-en-Valromey",710,2019
"01454","Virignin",1112,2019
"01456","Vongnes",71,2019
"01457","Vonnas",3181,2019
"02001","Abbécourt",502,2019
"02002","Achery",610,2019
"02003","Acy",1021,2019
"02004","Agnicourt-et-Séchelles",182,2019
"02005","Aguilcourt",380,2019
"02006","Aisonville-et-Bernoville",262,2019
"02007","Aizelles",122,2019
"02008","Aizy-Jouy",294,2019
"02009","Alaincourt",534,2019
"02010","Allemant",173,2019
"02011","Ambleny",1138,2019
"02012","Ambrief",71,2019
"02013","Amifontaine",386,2019
"02014","Amigny-Rouy",729,2019
"02015","Ancienville",72,2019
"02016","Andelain",216,2019
"02017","Anguilcourt-le-Sart",323,2019
"02018","Anizy-le-Grand",2574,2019
"02019","Annois",362,2019
"02020","Any-Martin-Rieux",455,2019
"02021","Archon",84,2019
"02022","Arcy-Sainte-Restitue",403,2019
"02023","Armentières-sur-Ourcq",102,2019
"02024","Arrancy",51,2019
"02025","Artemps",367,2019
"02027","Assis-sur-Serre",214,2019
"02028","Athies-sous-Laon",2606,2019
"02029","Attilly",354,2019
"02030","Aubencheul-aux-Bois",257,2019
"02031","Aubenton",661,2019
"02032","Aubigny-aux-Kaisnes",253,2019
"02033","Aubigny-en-Laonnois",104,2019
"02034","Audignicourt",121,2019
"02035","Audigny",280,2019
"02036","Augy",72,2019
"02037","Aulnois-sous-Laon",1386,2019
"02038","Les Autels",59,2019
"02039","Autremencourt",173,2019
"02040","Autreppes",180,2019
"02041","Autreville",807,2019
"02042","Azy-sur-Marne",384,2019
"02043","Bagneux",65,2019
"02044","Bancigny",25,2019
"02046","Barenton-Bugny",557,2019
"02047","Barenton-Cel",108,2019
"02048","Barenton-sur-Serre",133,2019
"02049","Barisis-aux-Bois",739,2019
"02050","Barzy-en-Thiérache",323,2019
"02051","Barzy-sur-Marne",391,2019
"02052","Bassoles-Aulers",135,2019
"02053","Vallées en Champagne",571,2019
"02054","Bazoches-sur-Vesles",461,2019
"02055","Beaumé",88,2019
"02056","Beaumont-en-Beine",179,2019
"02057","Beaurevoir",1406,2019
"02058","Beaurieux",856,2019
"02059","Beautor",2714,2019
"02060","Beauvois-en-Vermandois",257,2019
"02061","Becquigny",246,2019
"02062","Belleau",137,2019
"02063","Bellenglise",378,2019
"02064","Belleu",3832,2019
"02065","Bellicourt",600,2019
"02066","Benay",196,2019
"02067","Bergues-sur-Sambre",210,2019
"02068","Berlancourt",88,2019
"02069","Berlise",105,2019
"02070","Bernot",445,2019
"02071","Berny-Rivière",658,2019
"02072","Berrieux",186,2019
"02073","Berry-au-Bac",670,2019
"02074","Bertaucourt-Epourdon",593,2019
"02075","Berthenicourt",195,2019
"02076","Bertricourt",152,2019
"02077","Berzy-le-Sec",379,2019
"02078","Besmé",163,2019
"02079","Besmont",149,2019
"02080","Besny-et-Loizy",333,2019
"02081","Béthancourt-en-Vaux",434,2019
"02082","Beugneux",110,2019
"02083","Beuvardes",750,2019
"02084","Bézu-le-Guéry",257,2019
"02085","Bézu-Saint-Germain",1015,2019
"02086","Bichancourt",1006,2019
"02087","Bieuxy",34,2019
"02088","Bièvres",92,2019
"02089","Billy-sur-Aisne",1148,2019
"02090","Billy-sur-Ourcq",207,2019
"02091","Blanzy-lès-Fismes",95,2019
"02093","Blérancourt",1298,2019
"02094","Blesmes",464,2019
"02095","Bohain-en-Vermandois",5686,2019
"02096","Bois-lès-Pargny",197,2019
"02097","Boncourt",256,2019
"02098","Bonneil",379,2019
"02099","Bonnesvalyn",221,2019
"02100","Bony",138,2019
"02101","Bosmont-sur-Serre",192,2019
"02102","Bouconville-Vauclair",191,2019
"02103","Boué",1339,2019
"02104","Bouffignereux",99,2019
"02105","Bouresches",196,2019
"02106","Bourg-et-Comin",810,2019
"02107","Bourguignon-sous-Coucy",107,2019
"02108","Bourguignon-sous-Montbavin",159,2019
"02109","La Bouteille",475,2019
"02110","Braine",2235,2019
"02111","Brancourt-en-Laonnois",721,2019
"02112","Brancourt-le-Grand",553,2019
"02114","Brasles",1563,2019
"02115","Braye-en-Laonnois",190,2019
"02116","Braye-en-Thiérache",147,2019
"02117","Bray-Saint-Christophe",68,2019
"02118","Braye",129,2019
"02119","Brécy",327,2019
"02120","Brenelle",196,2019
"02121","Breny",240,2019
"02122","Brie",54,2019
"02123","Brissay-Choigny",301,2019
"02124","Brissy-Hamégicourt",651,2019
"02125","Brumetz",193,2019
"02126","Brunehamel",455,2019
"02127","Bruyères-sur-Fère",192,2019
"02128","Bruyères-et-Montbérault",1475,2019
"02129","Bruys",18,2019
"02130","Bucilly",194,2019
"02131","Bucy-le-Long",1861,2019
"02132","Bucy-lès-Cerny",194,2019
"02133","Bucy-lès-Pierrepont",404,2019
"02134","Buire",862,2019
"02135","Buironfosse",1157,2019
"02136","Burelles",128,2019
"02137","Bussiares",160,2019
"02138","Buzancy",200,2019
"02139","Caillouël-Crépigny",442,2019
"02140","Camelin",456,2019
"02141","La Capelle",1778,2019
"02142","Castres",253,2019
"02143","Le Catelet",185,2019
"02144","Caulaincourt",144,2019
"02145","Caumont",545,2019
"02146","Celles-lès-Condé",94,2019
"02148","Celles-sur-Aisne",255,2019
"02149","Cerizy",62,2019
"02150","Cerny-en-Laonnois",63,2019
"02151","Cerny-lès-Bucy",116,2019
"02152","Cerseuil",89,2019
"02153","Cessières-Suzy",764,2019
"02154","Chacrise",365,2019
"02155","Chaillevois",166,2019
"02156","Chalandry",257,2019
"02157","Chambry",836,2019
"02158","Chamouille",273,2019
"02159","Champs",295,2019
"02160","Chaourse",544,2019
"02162","La Chapelle-sur-Chézy",291,2019
"02163","Charly-sur-Marne",2585,2019
"02164","Le Charmel",325,2019
"02165","Charmes",1654,2019
"02166","Chartèves",356,2019
"02167","Chassemy",890,2019
"02168","Château-Thierry",15254,2019
"02169","Châtillon-lès-Sons",84,2019
"02170","Châtillon-sur-Oise",125,2019
"02171","Chaudardes",88,2019
"02172","Chaudun",252,2019
"02173","Chauny",11653,2019
"02174","Chavignon",829,2019
"02175","Chavigny",161,2019
"02176","Chavonne",206,2019
"02177","Chérêt",139,2019
"02178","Chermizy-Ailles",106,2019
"02179","Chéry-Chartreuve",385,2019
"02180","Chéry-lès-Pouilly",721,2019
"02181","Chéry-lès-Rozoy",79,2019
"02182","Chevennes",117,2019
"02183","Chevregny",185,2019
"02184","Chevresis-Monceau",351,2019
"02185","Chézy-en-Orxois",390,2019
"02186","Chézy-sur-Marne",1351,2019
"02187","Chierry",1134,2019
"02188","Chigny",147,2019
"02189","Chivres-en-Laonnois",350,2019
"02190","Chivres-Val",518,2019
"02191","Chivy-lès-Étouvelles",523,2019
"02192","Chouy",371,2019
"02193","Cierges",65,2019
"02194","Cilly",186,2019
"02195","Ciry-Salsogne",910,2019
"02196","Clacy-et-Thierret",311,2019
"02197","Clairfontaine",535,2019
"02198","Clamecy",228,2019
"02199","Clastres",601,2019
"02200","Clermont-les-Fermes",106,2019
"02201","Cœuvres-et-Valsery",441,2019
"02203","Coincy",1282,2019
"02204","Coingt",65,2019
"02205","Colligis-Crandelain",229,2019
"02206","Colonfay",76,2019
"02207","Commenchon",216,2019
"02208","Concevreux",267,2019
"02209","Condé-en-Brie",708,2019
"02210","Condé-sur-Aisne",364,2019
"02211","Condé-sur-Suippe",294,2019
"02212","Condren",708,2019
"02213","Connigis",343,2019
"02214","Contescourt",61,2019
"02215","Corbeny",841,2019
"02216","Corcy",294,2019
"02217","Coucy-le-Château-Auffrique",992,2019
"02218","Coucy-lès-Eppes",628,2019
"02219","Coucy-la-Ville",200,2019
"02220","Coulonges-Cohan",436,2019
"02221","Coupru",152,2019
"02222","Courbes",32,2019
"02223","Courboin",301,2019
"02224","Courcelles-sur-Vesle",346,2019
"02225","Courchamps",84,2019
"02226","Courmelles",1863,2019
"02227","Courmont",120,2019
"02228","Courtemont-Varennes",339,2019
"02229","Courtrizy-et-Fussigny",71,2019
"02230","Couvrelles",186,2019
"02231","Couvron-et-Aumencourt",941,2019
"02232","Coyolles",362,2019
"02233","Cramaille",145,2019
"02234","Craonne",83,2019
"02235","Craonnelle",115,2019
"02236","Crécy-au-Mont",330,2019
"02237","Crécy-sur-Serre",1502,2019
"02238","Crépy",1816,2019
"02239","Crézancy",1244,2019
"02240","Croix-Fonsomme",218,2019
"02241","La Croix-sur-Ourcq",96,2019
"02242","Crouttes-sur-Marne",641,2019
"02243","Crouy",2923,2019
"02244","Crupilly",63,2019
"02245","Cuffies",1805,2019
"02246","Cugny",611,2019
"02248","Cuirieux",156,2019
"02249","Cuiry-Housse",100,2019
"02250","Cuiry-lès-Chaudardes",73,2019
"02251","Cuiry-lès-Iviers",27,2019
"02252","Cuissy-et-Geny",71,2019
"02253","Cuisy-en-Almont",358,2019
"02254","Cutry",129,2019
"02255","Cys-la-Commune",153,2019
"02256","Dagny-Lambercy",129,2019
"02257","Dallon",437,2019
"02258","Dammard",370,2019
"02259","Dampleux",392,2019
"02260","Danizy",650,2019
"02261","Dercy",391,2019
"02262","Deuillet",211,2019
"02263","Dhuizel",112,2019
"02264","Dizy-le-Gros",730,2019
"02265","Dohis",99,2019
"02266","Dolignon",46,2019
"02267","Dommiers",292,2019
"02268","Domptin",647,2019
"02269","Dorengt",155,2019
"02270","Douchy",164,2019
"02271","Dravegny",130,2019
"02272","Droizy",78,2019
"02273","Dury",207,2019
"02274","Ébouleau",195,2019
"02275","Effry",319,2019
"02276","Englancourt",117,2019
"02277","Épagny",342,2019
"02278","Éparcy",28,2019
"02279","Épaux-Bézu",553,2019
"02280","Épieds",409,2019
"02281","L'Épine-aux-Bois",256,2019
"02282","Eppes",427,2019
"02283","Erlon",287,2019
"02284","Erloy",102,2019
"02286","Esquéhéries",867,2019
"02287","Essigny-le-Grand",1048,2019
"02288","Essigny-le-Petit",347,2019
"02289","Essises",411,2019
"02290","Essômes-sur-Marne",2745,2019
"02291","Estrées",410,2019
"02292","Étampes-sur-Marne",1305,2019
"02293","Étaves-et-Bocquiaux",553,2019
"02294","Étouvelles",207,2019
"02295","Étréaupont",853,2019
"02296","Étreillers",1197,2019
"02297","Étrépilly",121,2019
"02298","Étreux",1420,2019
"02299","Évergnicourt",546,2019
"02302","Faverolles",321,2019
"02303","Fayet",680,2019
"02304","La Fère",2838,2019
"02305","Fère-en-Tardenois",3001,2019
"02306","La Ferté-Chevresis",510,2019
"02307","La Ferté-Milon",2060,2019
"02308","Fesmy-le-Sart",476,2019
"02309","Festieux",671,2019
"02310","Fieulaine",248,2019
"02311","Filain",120,2019
"02312","La Flamengrie",1100,2019
"02313","Flavigny-le-Grand-et-Beaurain",444,2019
"02315","Flavy-le-Martel",1669,2019
"02316","Fleury",128,2019
"02317","Fluquières",218,2019
"02318","Folembray",1381,2019
"02319","Fonsomme",490,2019
"02320","Fontaine-lès-Clercs",237,2019
"02321","Fontaine-lès-Vervins",901,2019
"02322","Fontaine-Notre-Dame",386,2019
"02323","Fontaine-Uterte",134,2019
"02324","Fontenelle",281,2019
"02326","Fontenoy",470,2019
"02327","Foreste",163,2019
"02328","Fossoy",513,2019
"02329","Fourdrain",425,2019
"02330","Francilly-Selency",530,2019
"02331","Franqueville",110,2019
"02332","Fresnes-en-Tardenois",265,2019
"02333","Fresnes-sous-Coucy",164,2019
"02334","Fresnoy-le-Grand",2958,2019
"02335","Fressancourt",183,2019
"02336","Frières-Faillouël",983,2019
"02337","Froidestrées",168,2019
"02338","Froidmont-Cohartille",252,2019
"02339","Gandelu",690,2019
"02340","Gauchy",5235,2019
"02341","Gercy",268,2019
"02342","Gergny",134,2019
"02343","Germaine",81,2019
"02345","Gibercourt",41,2019
"02346","Gizy",664,2019
"02347","Gland",444,2019
"02349","Goudelancourt-lès-Berrieux",56,2019
"02350","Goudelancourt-lès-Pierrepont",136,2019
"02351","Goussancourt",113,2019
"02352","Gouy",560,2019
"02353","Grandlup-et-Fay",287,2019
"02354","Grandrieux",80,2019
"02355","Gricourt",953,2019
"02356","Grisolles",240,2019
"02357","Gronard",71,2019
"02358","Grougis",333,2019
"02359","Grugies",1301,2019
"02360","Villeneuve-sur-Aisne",2751,2019
"02361","Guise",4645,2019
"02362","Guivry",238,2019
"02363","Guny",390,2019
"02364","Guyencourt",258,2019
"02366","Hannapes",324,2019
"02367","Happencourt",130,2019
"02368","Haramont",574,2019
"02369","Harcigny",242,2019
"02370","Hargicourt",610,2019
"02371","Harly",1578,2019
"02372","Hartennes-et-Taux",347,2019
"02373","Hary",197,2019
"02374","Lehaucourt",861,2019
"02375","Hautevesnes",159,2019
"02376","Hauteville",174,2019
"02377","Haution",135,2019
"02378","La Hérie",129,2019
"02379","Le Hérie-la-Viéville",209,2019
"02380","Hinacourt",24,2019
"02381","Hirson",8710,2019
"02382","Holnon",1367,2019
"02383","Homblières",1452,2019
"02384","Houry",56,2019
"02385","Housset",160,2019
"02386","Iron",225,2019
"02387","Itancourt",1015,2019
"02388","Iviers",225,2019
"02389","Jaulgonne",659,2019
"02390","Jeancourt",264,2019
"02391","Jeantes",206,2019
"02392","Joncourt",311,2019
"02393","Jouaignes",141,2019
"02395","Jumencourt",141,2019
"02396","Jumigny",64,2019
"02397","Jussy",1252,2019
"02398","Juvigny",284,2019
"02399","Juvincourt-et-Damary",607,2019
"02400","Laffaux",148,2019
"02401","Laigny",194,2019
"02402","Lanchy",37,2019
"02403","Landifay-et-Bertaignemont",260,2019
"02404","Landouzy-la-Cour",190,2019
"02405","Landouzy-la-Ville",535,2019
"02406","Landricourt",132,2019
"02407","Laniscourt",199,2019
"02408","Laon",24304,2019
"02409","Lappion",268,2019
"02410","Largny-sur-Automne",244,2019
"02411","Latilly",203,2019
"02412","Launoy",100,2019
"02413","Laval-en-Laonnois",244,2019
"02414","Lavaqueresse",201,2019
"02415","Laversine",160,2019
"02416","Lemé",420,2019
"02417","Lempire",116,2019
"02418","Lerzy",223,2019
"02419","Leschelle",269,2019
"02420","Lesdins",829,2019
"02421","Lesges",106,2019
"02422","Lesquielles-Saint-Germain",805,2019
