"CODGEO","nom_commune","pop_tot","year_data"
"10132","Droupt-Sainte-Marie",236,2017
"10133","Eaux-Puiseaux",255,2017
"10134","Échemines",94,2017
"10135","Éclance",101,2017
"10136","Éguilly-sous-Bois",117,2017
"10137","Engente",36,2017
"10138","Épagne",136,2017
"10139","Épothémont",179,2017
"10140","Ervy-le-Châtel",1193,2017
"10141","Essoyes",715,2017
"10142","Estissac",1855,2017
"10143","Étourvy",173,2017
"10144","Étrelles-sur-Aube",155,2017
"10145","Faux-Villecerf",221,2017
"10146","Fay-lès-Marcilly",87,2017
"10147","Fays-la-Chapelle",130,2017
"10148","Ferreux-Quincey",399,2017
"10149","Feuges",332,2017
"10150","Fontaine",258,2017
"10151","Fontaine-les-Grès",876,2017
"10153","Fontaine-Mâcon",652,2017
"10154","Fontenay-de-Bossery",72,2017
"10155","Fontette",206,2017
"10156","Fontvannes",717,2017
"10157","La Fosse-Corduan",218,2017
"10158","Fouchères",531,2017
"10159","Fralignes",87,2017
"10160","Fravaux",47,2017
"10161","Fresnay",47,2017
"10162","Fresnoy-le-Château",279,2017
"10163","Fuligny",45,2017
"10164","Gélannes",736,2017
"10165","Géraudot",337,2017
"10166","Les Grandes-Chapelles",393,2017
"10167","Grandville",95,2017
"10168","Les Granges",75,2017
"10169","Gumery",233,2017
"10170","Gyé-sur-Seine",492,2017
"10171","Hampigny",238,2017
"10172","Herbisse",166,2017
"10173","Isle-Aumont",472,2017
"10174","Isle-Aubigny",179,2017
"10175","Jasseines",177,2017
"10176","Jaucourt",166,2017
"10177","Javernant",150,2017
"10178","Jessains",275,2017
"10179","Jeugny",490,2017
"10180","Joncreuil",92,2017
"10181","Jully-sur-Sarce",238,2017
"10182","Juvancourt",122,2017
"10183","Juvanzé",35,2017
"10184","Juzanvigny",127,2017
"10185","Lagesse",205,2017
"10186","Laines-aux-Bois",523,2017
"10187","Landreville",441,2017
"10188","Lantages",230,2017
"10189","Lassicourt",63,2017
"10190","Laubressel",539,2017
"10191","Lavau",943,2017
"10192","Lentilles",125,2017
"10193","Lesmont",306,2017
"10194","Lévigny",96,2017
"10195","Lhuître",298,2017
"10196","Lignières",212,2017
"10197","Lignol-le-Château",199,2017
"10198","Lirey",104,2017
"10199","Loches-sur-Ource",353,2017
"10200","La Loge-aux-Chèvres",84,2017
"10201","La Loge-Pomblin",68,2017
"10202","Les Loges-Margueron",201,2017
"10203","Longchamp-sur-Aujon",420,2017
"10204","Longeville-sur-Mogne",158,2017
"10205","Longpré-le-Sec",85,2017
"10206","Longsols",125,2017
"10207","Longueville-sur-Aube",123,2017
"10208","La Louptière-Thénard",289,2017
"10209","Lusigny-sur-Barse",2167,2017
"10210","Luyères",452,2017
"10211","Macey",964,2017
"10212","Machy",115,2017
"10213","Magnant",162,2017
"10214","Magnicourt",82,2017
"10215","Magny-Fouchard",267,2017
"10216","Mailly-le-Camp",1579,2017
"10217","Maison-des-Champs",33,2017
"10218","Maisons-lès-Chaource",158,2017
"10219","Maisons-lès-Soulaines",63,2017
"10220","Maizières-la-Grande-Paroisse",1492,2017
"10221","Maizières-lès-Brienne",164,2017
"10222","Maraye-en-Othe",446,2017
"10223","Marcilly-le-Hayer",725,2017
"10224","Marigny-le-Châtel",1752,2017
"10225","Marnay-sur-Seine",229,2017
"10226","Marolles-lès-Bailly",106,2017
"10227","Marolles-sous-Lignières",333,2017
"10228","Mathaux",200,2017
"10229","Maupas",105,2017
"10230","Mergey",690,2017
"10231","Le Mériot",614,2017
"10232","Merrey-sur-Arce",321,2017
"10233","Méry-sur-Seine",1526,2017
"10234","Mesgrigny",292,2017
"10235","Mesnil-la-Comtesse",45,2017
"10236","Mesnil-Lettre",58,2017
"10237","Mesnil-Saint-Loup",600,2017
"10238","Mesnil-Saint-Père",496,2017
"10239","Mesnil-Sellières",584,2017
"10240","Messon",466,2017
"10241","Metz-Robert",61,2017
"10242","Meurville",173,2017
"10243","Molins-sur-Aube",108,2017
"10245","Montaulin",807,2017
"10246","Montceaux-lès-Vaudes",256,2017
"10247","Montfey",134,2017
"10248","Montgueux",399,2017
"10249","Montiéramey",403,2017
"10250","Montier-en-l'Isle",235,2017
"10251","Montigny-les-Monts",250,2017
"10252","Montmartin-le-Haut",53,2017
"10253","Montmorency-Beaufort",137,2017
"10254","Montpothier",331,2017
"10255","Montreuil-sur-Barse",298,2017
"10256","Montsuzain",409,2017
"10257","Morembert",31,2017
"10258","Morvilliers",300,2017
"10259","La Motte-Tilly",372,2017
"10260","Moussey",638,2017
"10261","Mussy-sur-Seine",1019,2017
"10262","Neuville-sur-Seine",454,2017
"10263","Neuville-sur-Vanne",423,2017
"10264","Noé-les-Mallets",117,2017
"10265","Les Noës-près-Troyes",3282,2017
"10266","Nogent-en-Othe",46,2017
"10267","Nogent-sur-Aube",322,2017
"10268","Nogent-sur-Seine",5980,2017
"10269","Nozay",148,2017
"10270","Onjon",250,2017
"10271","Origny-le-Sec",606,2017
"10272","Ormes",181,2017
"10273","Ortillon",24,2017
"10274","Orvilliers-Saint-Julien",311,2017
"10275","Ossey-les-Trois-Maisons",592,2017
"10276","Paisy-Cosdon",338,2017
"10278","Pargues",138,2017
"10279","Pars-lès-Chavanges",66,2017
"10280","Pars-lès-Romilly",824,2017
"10281","Le Pavillon-Sainte-Julie",291,2017
"10282","Payns",1363,2017
"10283","Pel-et-Der",133,2017
"10284","Périgny-la-Rose",140,2017
"10285","Perthes-lès-Brienne",81,2017
"10286","Petit-Mesnil",216,2017
"10287","Piney",1484,2017
"10288","Plaines-Saint-Lange",261,2017
"10289","Plancy-l'Abbaye",973,2017
"10290","Planty",242,2017
"10291","Plessis-Barbuise",202,2017
"10293","Poivres",159,2017
"10294","Poligny",64,2017
"10295","Polisot",326,2017
"10296","Polisy",193,2017
"10297","Pont-Sainte-Marie",5166,2017
"10298","Pont-sur-Seine",1161,2017
"10299","Pouan-les-Vallées",539,2017
"10300","Pougy",290,2017
"10301","Pouy-sur-Vannes",156,2017
"10302","Praslin",90,2017
"10303","Précy-Notre-Dame",82,2017
"10304","Précy-Saint-Martin",187,2017
"10305","Prémierfait",88,2017
"10306","Proverville",239,2017
"10307","Prugny",375,2017
"10308","Prunay-Belleville",217,2017
"10309","Prusy",94,2017
"10310","Puits-et-Nuisement",214,2017
"10312","Racines",167,2017
"10313","Radonvilliers",376,2017
"10314","Ramerupt",408,2017
"10315","Rances",44,2017
"10316","Rhèges",232,2017
"10317","Les Riceys",1243,2017
"10318","Rigny-la-Nonneuse",171,2017
"10319","Rigny-le-Ferron",352,2017
"10320","Rilly-Sainte-Syre",233,2017
"10321","La Rivière-de-Corps",3396,2017
"10323","Romilly-sur-Seine",14451,2017
"10324","Roncenay",159,2017
"10325","Rosières-près-Troyes",4165,2017
"10326","Rosnay-l'Hôpital",181,2017
"10327","La Rothière",109,2017
"10328","Rouilly-Sacey",386,2017
"10329","Rouilly-Saint-Loup",517,2017
"10330","Rouvres-les-Vignes",106,2017
"10331","Rumilly-lès-Vaudes",542,2017
"10332","Ruvigny",494,2017
"10333","Saint-André-les-Vergers",12311,2017
"10334","Saint-Aubin",588,2017
"10335","Saint-Benoist-sur-Vanne",237,2017
"10336","Saint-Benoît-sur-Seine",400,2017
"10337","Saint-Christophe-Dodinicourt",34,2017
"10338","Saint-Étienne-sous-Barbuise",167,2017
"10339","Saint-Flavy",283,2017
"10340","Saint-Germain",2304,2017
"10341","Saint-Hilaire-sous-Romilly",351,2017
"10342","Saint-Jean-de-Bonneval",396,2017
"10343","Saint-Julien-les-Villas",6811,2017
"10344","Saint-Léger-près-Troyes",880,2017
"10345","Saint-Léger-sous-Brienne",386,2017
"10346","Saint-Léger-sous-Margerie",59,2017
"10347","Saint-Loup-de-Buffigny",210,2017
"10348","Saint-Lupien",236,2017
"10349","Saint-Lyé",2915,2017
"10350","Saint-Mards-en-Othe",640,2017
"10351","Saint-Martin-de-Bossenay",368,2017
"10352","Sainte-Maure",1655,2017
"10353","Saint-Mesmin",843,2017
"10354","Saint-Nabord-sur-Aube",139,2017
"10355","Saint-Nicolas-la-Chapelle",66,2017
"10356","Saint-Oulph",287,2017
"10357","Saint-Parres-aux-Tertres",3126,2017
"10358","Saint-Parres-lès-Vaudes",1004,2017
"10359","Saint-Phal",523,2017
"10360","Saint-Pouange",914,2017
"10361","Saint-Remy-sous-Barbuise",231,2017
"10362","Sainte-Savine",10573,2017
"10363","Saint-Thibault",555,2017
"10364","Saint-Usage",76,2017
"10365","Salon",120,2017
"10366","Saulcy",68,2017
"10367","La Saulsotte",704,2017
"10368","Savières",1005,2017
"10369","Semoine",199,2017
"10370","Soligny-les-Étangs",239,2017
"10371","Sommeval",311,2017
"10372","Soulaines-Dhuys",413,2017
"10373","Souligny",400,2017
"10374","Spoy",177,2017
"10375","Thennelières",338,2017
"10376","Thieffrain",154,2017
"10377","Thil",114,2017
"10378","Thors",71,2017
"10379","Torcy-le-Grand",443,2017
"10380","Torcy-le-Petit",82,2017
"10381","Torvilliers",969,2017
"10382","Traînel",1062,2017
"10383","Trancault",186,2017
"10384","Trannes",243,2017
"10386","Trouans",228,2017
"10387","Troyes",61652,2017
"10388","Turgy",45,2017
"10389","Unienville",125,2017
"10390","Urville",130,2017
"10391","Vailly",287,2017
"10392","Vallant-Saint-Georges",384,2017
"10393","Vallentigny",183,2017
"10394","Vallières",150,2017
"10395","Vanlay",304,2017
"10396","Vauchassis",503,2017
"10397","Vauchonvilliers",158,2017
"10398","Vaucogne",74,2017
"10399","Vaudes",716,2017
"10400","Vaupoisson",120,2017
"10401","Vendeuvre-sur-Barse",2317,2017
"10402","La Vendue-Mignot",250,2017
"10403","Vernonvilliers",58,2017
"10404","Verpillières-sur-Ource",109,2017
"10405","Verricourt",53,2017
"10406","Verrières",1870,2017
"10408","Viâpres-le-Petit",126,2017
"10409","Villacerf",589,2017
"10410","Villadin",112,2017
"10411","La Ville-aux-Bois",30,2017
"10412","Villechétif",927,2017
"10414","Villeloup",121,2017
"10416","Villemereuil",247,2017
"10417","Villemoiron-en-Othe",198,2017
"10418","Villemorien",207,2017
"10419","Villemoyenne",776,2017
"10420","Villenauxe-la-Grande",2721,2017
"10421","La Villeneuve-au-Châtelot",146,2017
"10422","Villeneuve-au-Chemin",185,2017
"10423","La Villeneuve-au-Chêne",424,2017
"10424","Villeret",63,2017
"10425","Villery",275,2017
"10426","Ville-sous-la-Ferté",1066,2017
"10427","Ville-sur-Arce",212,2017
"10428","Ville-sur-Terre",103,2017
"10429","Villette-sur-Aube",258,2017
"10430","Villiers-Herbisse",87,2017
"10431","Villiers-le-Bois",96,2017
"10432","Villiers-sous-Praslin",71,2017
"10433","Villy-en-Trodes",246,2017
"10434","Villy-le-Bois",55,2017
"10435","Villy-le-Maréchal",188,2017
"10436","Vinets",170,2017
"10437","Virey-sous-Bar",621,2017
"10438","Vitry-le-Croisé",234,2017
"10439","Viviers-sur-Artaut",128,2017
"10440","Voigny",158,2017
"10441","Vosnon",233,2017
"10442","Voué",681,2017
"10443","Vougrey",48,2017
"10444","Vulaines",225,2017
"10445","Yèvres-le-Petit",57,2017
"11001","Aigues-Vives",584,2017
"11002","Airoux",163,2017
"11003","Ajac",187,2017
"11004","Alaigne",326,2017
"11005","Alairac",1330,2017
"11006","Albas",77,2017
"11007","Albières",118,2017
"11008","Alet-les-Bains",406,2017
"11009","Alzonne",1522,2017
"11010","Antugnac",268,2017
"11011","Aragon",433,2017
"11012","Argeliers",2139,2017
"11013","Argens-Minervois",347,2017
"11014","Armissan",1520,2017
"11015","Arques",254,2017
"11016","Arquettes-en-Val",79,2017
"11017","Artigues",73,2017
"11018","Arzens",1238,2017
"11019","Aunat",67,2017
"11020","Auriac",43,2017
"11021","Axat",547,2017
"11022","Azille",1144,2017
"11023","Badens",785,2017
"11024","Bages",803,2017
"11025","Bagnoles",308,2017
"11026","Baraigne",174,2017
"11027","Barbaira",750,2017
"11028","Belcaire",394,2017
"11029","Belcastel-et-Buc",58,2017
"11030","Belflou",121,2017
"11031","Belfort-sur-Rebenty",26,2017
"11032","Bellegarde-du-Razès",238,2017
"11033","Belpech",1273,2017
"11034","Belvèze-du-Razès",868,2017
"11035","Belvianes-et-Cavirac",255,2017
"11036","Belvis",160,2017
"11037","Berriac",954,2017
"11038","Bessède-de-Sault",47,2017
"11039","La Bezole",44,2017
"11040","Bizanet",1685,2017
"11041","Bize-Minervois",1185,2017
"11042","Blomac",227,2017
"11043","Bouilhonnac",227,2017
"11044","Bouisse",100,2017
"11045","Bouriège",127,2017
"11046","Bourigeole",51,2017
"11047","Le Bousquet",44,2017
"11048","Boutenac",721,2017
"11049","Bram",3204,2017
"11051","Brézilhac",174,2017
"11052","Brousses-et-Villaret",344,2017
"11053","Brugairolles",273,2017
"11054","Les Brunels",273,2017
"11055","Bugarach",228,2017
"11056","Cabrespine",176,2017
"11057","Cahuzac",32,2017
"11058","Cailhau",266,2017
"11059","Cailhavel",132,2017
"11060","Cailla",48,2017
"11061","Cambieure",304,2017
"11062","Campagna-de-Sault",19,2017
"11063","Campagne-sur-Aude",581,2017
"11064","Camplong-d'Aude",367,2017
"11065","Camps-sur-l'Agly",55,2017
"11066","Camurac",98,2017
"11067","Canet",1778,2017
"11068","Capendu",1468,2017
"11069","Carcassonne",46031,2017
"11070","Carlipa",340,2017
"11071","Cascastel-des-Corbières",221,2017
"11072","La Cassaigne",169,2017
"11073","Cassaignes",56,2017
"11074","Les Cassés",295,2017
"11075","Castans",134,2017
"11076","Castelnaudary",11598,2017
"11077","Castelnau-d'Aude",491,2017
"11078","Castelreng",207,2017
"11079","Caudebronde",189,2017
"11080","Val de Lambronne",185,2017
"11081","Caunes-Minervois",1654,2017
"11082","Caunette-sur-Lauquet",4,2017
"11083","Caunettes-en-Val",44,2017
"11084","Caux-et-Sauzens",979,2017
"11085","Cavanac",923,2017
"11086","Caves",875,2017
"11087","Cazalrenoux",91,2017
"11088","Cazilhac",1648,2017
"11089","Cenne-Monestiés",401,2017
"11090","Cépie",646,2017
"11091","Chalabre",1118,2017
"11092","Citou",89,2017
"11093","Le Clat",31,2017
"11094","Clermont-sur-Lauquet",26,2017
"11095","Comigne",305,2017
"11096","Comus",43,2017
"11098","Conilhac-Corbières",917,2017
"11099","Conques-sur-Orbiel",2525,2017
"11100","Corbières",27,2017
"11101","Coudons",52,2017
"11102","Couffoulens",601,2017
"11103","Couiza",1111,2017
"11104","Counozouls",48,2017
"11105","Cournanel",714,2017
"11106","Coursan",5908,2017
"11107","Courtauly",73,2017
"11108","La Courtète",45,2017
"11109","Coustaussa",52,2017
"11110","Coustouge",121,2017
"11111","Cruscades",926,2017
"11112","Cubières-sur-Cinoble",96,2017
"11113","Cucugnan",123,2017
"11114","Cumiès",36,2017
"11115","Cuxac-Cabardès",911,2017
"11116","Cuxac-d'Aude",4030,2017
"11117","Davejean",117,2017
"11118","Dernacueillette",41,2017
"11119","La Digne-d'Amont",287,2017
"11120","La Digne-d'Aval",536,2017
"11121","Donazac",109,2017
"11122","Douzens",733,2017
"11123","Duilhac-sous-Peyrepertuse",146,2017
"11124","Durban-Corbières",649,2017
"11125","Embres-et-Castelmaure",152,2017
"11126","Escales",465,2017
"11127","Escouloubre",73,2017
"11128","Escueillens-et-Saint-Just-de-Bélengard",156,2017
"11129","Espéraza",1870,2017
"11130","Espezel",206,2017
"11131","Val-du-Faby",562,2017
"11132","Fabrezan",1291,2017
"11133","Fajac-en-Val",38,2017
"11134","Fajac-la-Relenque",50,2017
"11135","La Fajolle",11,2017
"11136","Fanjeaux",834,2017
"11137","Félines-Termenès",117,2017
"11138","Fendeille",532,2017
"11139","Fenouillet-du-Razès",85,2017
"11140","Ferrals-les-Corbières",1192,2017
"11141","Ferran",111,2017
"11142","Festes-et-Saint-André",206,2017
"11143","Feuilla",104,2017
"11144","Fitou",1060,2017
"11145","Fleury",3825,2017
"11146","Floure",407,2017
"11147","Fontanès-de-Sault",5,2017
"11148","Fontcouverte",546,2017
"11149","Fonters-du-Razès",79,2017
"11150","Fontiers-Cabardès",454,2017
"11151","Fontiès-d'Aude",481,2017
"11152","Fontjoncouse",131,2017
"11153","La Force",222,2017
"11154","Fournes-Cabardès",50,2017
"11155","Fourtou",73,2017
"11156","Fraisse-Cabardès",104,2017
"11157","Fraissé-des-Corbières",220,2017
"11158","Gaja-et-Villedieu",292,2017
"11159","Gaja-la-Selve",143,2017
"11160","Galinagues",35,2017
"11161","Gardie",121,2017
"11162","Generville",60,2017
"11163","Gincla",48,2017
"11164","Ginestas",1445,2017
"11165","Ginoles",303,2017
"11166","Gourvieille",76,2017
"11167","Gramazie",117,2017
"11168","Granès",97,2017
"11169","Greffeil",79,2017
"11170","Gruissan",5000,2017
"11172","Homps",591,2017
"11173","Hounoux",136,2017
"11174","Les Ilhes",52,2017
"11175","Issel",488,2017
"11176","Jonquières",59,2017
"11177","Joucou",35,2017
"11178","Labastide-d'Anjou",1326,2017
"11179","Labastide-en-Val",92,2017
"11180","Labastide-Esparbairenque",73,2017
"11181","Labécède-Lauragais",412,2017
"11182","Lacombe",172,2017
"11183","Ladern-sur-Lauquet",266,2017
"11184","Lafage",89,2017
"11185","Lagrasse",545,2017
"11186","Lairière",52,2017
"11187","Lanet",50,2017
"11188","La Palme",1693,2017
"11189","Laprade",95,2017
"11190","La Redorte",1161,2017
"11191","Laroque-de-Fa",151,2017
"11192","Lasbordes",788,2017
"11193","Lasserre-de-Prouille",267,2017
"11194","Lastours",159,2017
"11195","Laurabuc",412,2017
"11196","Laurac",175,2017
"11197","Lauraguel",609,2017
"11198","Laure-Minervois",1055,2017
"11199","Lavalette",1499,2017
"11200","Lespinassière",133,2017
"11201","Leuc",849,2017
"11202","Leucate",4428,2017
"11203","Lézignan-Corbières",11168,2017
"11204","Lignairolles",43,2017
"11205","Limousis",129,2017
"11206","Limoux",10066,2017
"11207","Loupia",240,2017
"11208","La Louvière-Lauragais",77,2017
"11209","Luc-sur-Aude",246,2017
"11210","Luc-sur-Orbieu",1144,2017
"11211","Magrie",528,2017
"11212","Mailhac",567,2017
"11213","Maisons",46,2017
"11214","Malras",396,2017
"11215","Malves-en-Minervois",854,2017
"11216","Malviès",369,2017
"11217","Marcorignan",1300,2017
"11218","Marquein",82,2017
"11219","Marsa",18,2017
"11220","Marseillette",712,2017
"11221","Les Martys",293,2017
"11222","Mas-Cabardès",185,2017
"11223","Mas-des-Cours",25,2017
"11224","Massac",29,2017
"11225","Mas-Saintes-Puelles",922,2017
"11226","Mayreville",75,2017
"11227","Mayronnes",35,2017
"11228","Mazerolles-du-Razès",154,2017
"11229","Mazuby",25,2017
"11230","Mérial",31,2017
"11231","Mézerville",95,2017
"11232","Miraval-Cabardès",46,2017
"11233","Mirepeisset",769,2017
"11234","Mireval-Lauragais",171,2017
"11235","Missègre",63,2017
"11236","Molandier",237,2017
"11238","Molleville",130,2017
"11239","Montauriol",88,2017
"11240","Montazels",560,2017
"11241","Montbrun-des-Corbières",309,2017
"11242","Montclar",171,2017
"11243","Montferrand",565,2017
"11244","Montfort-sur-Boulzane",88,2017
"11245","Montgaillard",42,2017
"11246","Montgradail",47,2017
"11247","Monthaut",38,2017
"11248","Montirat",74,2017
"11249","Montjardin",87,2017
"11250","Montjoi",37,2017
"11251","Val-de-Dagne",739,2017
"11252","Montmaur",307,2017
"11253","Montolieu",846,2017
"11254","Montréal",1896,2017
"11255","Montredon-des-Corbières",1477,2017
"11256","Montséret",594,2017
"11257","Monze",227,2017
"11258","Moussan",1940,2017
"11259","Moussoulens",1018,2017
"11260","Mouthoumet",107,2017
"11261","Moux",701,2017
"11262","Narbonne",54700,2017
"11263","Nébias",246,2017
"11264","Névian",1301,2017
"11265","Niort-de-Sault",32,2017
"11266","Port-la-Nouvelle",5567,2017
"11267","Ornaisons",1181,2017
"11268","Orsans",104,2017
"11269","Ouveillan",2463,2017
"11270","Padern",132,2017
"11271","Palairac",30,2017
"11272","Palaja",2357,2017
"11273","Paraza",622,2017
"11274","Pauligne",357,2017
"11275","Payra-sur-l'Hers",205,2017
"11276","Paziols",528,2017
"11277","Pécharic-et-le-Py",27,2017
"11278","Pech-Luna",75,2017
"11279","Pennautier",2554,2017
"11280","Pépieux",1068,2017
"11281","Pexiora",1226,2017
"11282","Peyrefitte-du-Razès",48,2017
"11283","Peyrefitte-sur-l'Hers",75,2017
"11284","Peyrens",496,2017
"11285","Peyriac-de-Mer",1113,2017
"11286","Peyriac-Minervois",1139,2017
"11287","Peyrolles",86,2017
"11288","Pezens",1525,2017
"11289","Pieusse",987,2017
"11290","Plaigne",116,2017
"11291","Plavilla",110,2017
"11292","La Pomarède",143,2017
"11293","Pomas",887,2017
"11294","Pomy",59,2017
"11295","Portel-des-Corbières",1357,2017
"11296","Pouzols-Minervois",547,2017
"11297","Pradelles-Cabardès",143,2017
"11299","Preixan",619,2017
"11300","Puginier",152,2017
"11301","Puichéric",1191,2017
"11302","Puilaurens",271,2017
"11303","Puivert",471,2017
"11304","Quillan",3258,2017
"11305","Quintillan",52,2017
"11306","Quirbajou",51,2017
"11307","Raissac-d'Aude",263,2017
"11308","Raissac-sur-Lampy",456,2017
"11309","Rennes-le-Château",80,2017
"11310","Rennes-les-Bains",205,2017
"11311","Ribaute",276,2017
"11312","Ribouisse",109,2017
"11313","Ricaud",299,2017
"11314","Rieux-en-Val",88,2017
"11315","Rieux-Minervois",1987,2017
"11316","Rivel",199,2017
"11317","Rodome",124,2017
"11318","Roquecourbe-Minervois",132,2017
"11319","Roquefère",79,2017
"11320","Roquefeuil",289,2017
"11321","Roquefort-de-Sault",84,2017
"11322","Roquefort-des-Corbières",1024,2017
"11323","Roquetaillade-et-Conilhac",277,2017
"11324","Roubia",509,2017
"11325","Rouffiac-d'Aude",441,2017
"11326","Rouffiac-des-Corbières",86,2017
"11327","Roullens",465,2017
"11328","Routier",248,2017
"11330","Rustiques",507,2017
"11331","Saint-Amans",64,2017
"11332","Saint-André-de-Roquelongue",1390,2017
"11333","Saint-Benoît",105,2017
"11334","Sainte-Camelle",119,2017
"11335","Sainte-Colombe-sur-Guette",46,2017
"11336","Sainte-Colombe-sur-l'Hers",435,2017
"11337","Saint-Couat-d'Aude",404,2017
"11338","Saint-Couat-du-Razès",51,2017
"11339","Saint-Denis",512,2017
"11340","Sainte-Eulalie",506,2017
"11341","Saint-Ferriol",116,2017
"11342","Saint-Frichoux",255,2017
"11343","Saint-Gaudéric",115,2017
"11344","Saint-Hilaire",773,2017
"11345","Saint-Jean-de-Barrou",254,2017
"11346","Saint-Jean-de-Paracol",124,2017
"11347","Saint-Julia-de-Bec",104,2017
"11348","Saint-Julien-de-Briola",89,2017
"11350","Saint-Just-et-le-Bézu",44,2017
"11351","Saint-Laurent-de-la-Cabrerisse",736,2017
"11352","Saint-Louis-et-Parahou",55,2017
"11353","Saint-Marcel-sur-Aude",2005,2017
"11354","Saint-Martin-des-Puits",28,2017
"11355","Saint-Martin-de-Villereglan",363,2017
"11356","Saint-Martin-Lalande",1124,2017
"11357","Saint-Martin-le-Vieil",226,2017
"11358","Saint-Martin-Lys",25,2017
"11359","Saint-Michel-de-Lanès",464,2017
"11360","Saint-Nazaire-d'Aude",2032,2017
"11361","Saint-Papoul",835,2017
"11362","Saint-Paulet",199,2017
"11363","Saint-Pierre-des-Champs",181,2017
"11364","Saint-Polycarpe",147,2017
"11365","Saint-Sernin",38,2017
"11366","Sainte-Valière",563,2017
"11367","Saissac",929,2017
"11368","Sallèles-Cabardès",119,2017
"11369","Sallèles-d'Aude",2922,2017
"11370","Salles-d'Aude",3255,2017
"11371","Salles-sur-l'Hers",701,2017
"11372","Salsigne",390,2017
"11373","Salvezines",77,2017
"11374","Salza",17,2017
"11375","Seignalens",32,2017
"11376","La Serpent",92,2017
"11377","Serres",65,2017
"11378","Serviès-en-Val",213,2017
"11379","Sigean",5477,2017
"11380","Sonnac-sur-l'Hers",135,2017
"11381","Sougraigne",112,2017
"11382","Souilhanels",365,2017
"11383","Souilhe",319,2017
"11384","Soulatgé",128,2017
"11385","Soupex",246,2017
"11386","Talairan",467,2017
"11387","Taurize",113,2017
"11388","Termes",38,2017
"11389","Terroles",17,2017
"11390","Thézan-des-Corbières",544,2017
"11391","La Tourette-Cabardès",23,2017
"11392","Tournissan",272,2017
"11393","Tourouzelle",469,2017
"11394","Tourreilles",127,2017
"11395","Trassanel",34,2017
"11396","Trausse",590,2017
"11397","Trèbes",5601,2017
"11398","Treilles",247,2017
"11399","Tréville",104,2017
"11400","Tréziers",100,2017
"11401","Tuchan",786,2017
"11402","Valmigère",17,2017
"11404","Ventenac-Cabardès",959,2017
"11405","Ventenac-en-Minervois",553,2017
"11406","Véraza",32,2017
"11407","Verdun-en-Lauragais",273,2017
"11408","Verzeille",493,2017
"11409","Vignevieille",105,2017
"11410","Villalier",1004,2017
"11411","Villanière",137,2017
"11412","Villardebelle",53,2017
"11413","Villardonnel",498,2017
"11414","Villar-en-Val",26,2017
"11415","Villar-Saint-Anselme",121,2017
"11416","Villarzel-Cabardès",238,2017
"11417","Villarzel-du-Razès",103,2017
"11418","Villasavary",1209,2017
"11419","Villautou",63,2017
"11420","Villebazy",127,2017
"11421","Villedaigne",510,2017
"11422","Villedubert",345,2017
"11423","Villefloure",165,2017
"11424","Villefort",89,2017
"11425","Villegailhenc",1735,2017
"11426","Villegly",1134,2017
"11427","Villelongue-d'Aude",305,2017
"11428","Villemagne",261,2017
"11429","Villemoustaussou",4423,2017
"11430","Villeneuve-la-Comptal",1305,2017
"11431","Villeneuve-les-Corbières",242,2017
"11432","Villeneuve-lès-Montréal",300,2017
"11433","Villeneuve-Minervois",1019,2017
"11434","Villepinte",1303,2017
"11435","Villerouge-Termenès",147,2017
"11436","Villesèque-des-Corbières",374,2017
"11437","Villesèquelande",896,2017
"11438","Villesiscle",383,2017
"11439","Villespy",373,2017
"11440","Villetritouls",38,2017
"11441","Vinassan",2646,2017
"12001","Agen-d'Aveyron",1051,2017
"12002","Aguessac",867,2017
"12003","Les Albres",346,2017
"12004","Almont-les-Junies",464,2017
"12006","Alrance",358,2017
"12007","Ambeyrac",174,2017
"12008","Anglars-Saint-Félix",820,2017
"12009","Arnac-sur-Dourdou",34,2017
"12010","Arques",135,2017
"12011","Arvieu",783,2017
"12012","Asprières",733,2017
"12013","Aubin",3761,2017
"12015","Auriac-Lagast",229,2017
"12016","Auzits",846,2017
"12017","Ayssènes",216,2017
"12018","Balaguier-d'Olt",162,2017
"12019","Balaguier-sur-Rance",92,2017
"12021","Le Bas Ségala",1581,2017
"12022","La Bastide-Pradines",101,2017
"12023","La Bastide-Solages",108,2017
"12024","Belcastel",191,2017
"12025","Belmont-sur-Rance",976,2017
"12026","Bertholène",1046,2017
"12027","Bessuéjouls",213,2017
"12028","Boisse-Penchot",515,2017
"12029","Bor-et-Bar",194,2017
"12030","Bouillac",414,2017
"12031","Bournazel",348,2017
"12032","Boussac",579,2017
"12033","Bozouls",2871,2017
"12034","Brandonnet",319,2017
"12035","Brasc",167,2017
"12036","Brommat",638,2017
"12037","Broquiès",612,2017
"12038","Brousse-le-Château",158,2017
"12039","Brusque",276,2017
"12041","Cabanès",252,2017
"12042","Calmels-et-le-Viala",208,2017
"12043","Calmont",2053,2017
"12044","Camarès",1038,2017
"12045","Camboulazet",398,2017
"12046","Camjac",572,2017
"12047","Campagnac",450,2017
"12048","Campouriez",350,2017
"12049","Campuac",451,2017
"12050","Canet-de-Salars",431,2017
"12051","Cantoin",305,2017
"12052","Capdenac-Gare",4505,2017
"12053","La Capelle-Balaguier",306,2017
"12054","La Capelle-Bleys",361,2017
"12055","La Capelle-Bonance",83,2017
"12056","Baraqueville",3142,2017
"12057","Cassagnes-Bégonhès",904,2017
