"CODGEO","nom_commune","pop_tot","year_data"
"01095","Nivigne et Suran",818,2018
"01096","Chaveyriat",1011,2018
"01098","Chazey-Bons",1144,2018
"01099","Chazey-sur-Ain",1542,2018
"01100","Cheignieu-la-Balme",133,2018
"01101","Chevillard",151,2018
"01102","Chevroux",947,2018
"01103","Chevry",1980,2018
"01104","Chézery-Forens",463,2018
"01105","Civrieux",1755,2018
"01106","Cize",176,2018
"01107","Cleyzieu",135,2018
"01108","Coligny",1178,2018
"01109","Collonges",2222,2018
"01110","Colomieu",148,2018
"01111","Conand",128,2018
"01112","Condamine",432,2018
"01113","Condeissiat",820,2018
"01114","Confort",657,2018
"01115","Confrançon",1337,2018
"01116","Contrevoz",499,2018
"01117","Conzieu",149,2018
"01118","Corbonod",1270,2018
"01121","Corlier",116,2018
"01123","Cormoranche-sur-Saône",1154,2018
"01124","Cormoz",677,2018
"01125","Corveissiat",616,2018
"01127","Courmangoux",508,2018
"01128","Courtes",309,2018
"01129","Crans",278,2018
"01130","Bresse Vallons",2307,2018
"01133","Cressin-Rochefort",393,2018
"01134","Crottet",1739,2018
"01135","Crozet",2149,2018
"01136","Cruzilles-lès-Mépillat",880,2018
"01138","Culoz",3020,2018
"01139","Curciat-Dongalon",442,2018
"01140","Curtafond",771,2018
"01141","Cuzieu",449,2018
"01142","Dagneux",4769,2018
"01143","Divonne-les-Bains",9787,2018
"01145","Dompierre-sur-Veyle",1169,2018
"01146","Dompierre-sur-Chalaronne",435,2018
"01147","Domsure",489,2018
"01148","Dortan",1854,2018
"01149","Douvres",1059,2018
"01150","Drom",215,2018
"01151","Druillat",1152,2018
"01152","Échallon",750,2018
"01153","Échenevex",2092,2018
"01155","Évosges",144,2018
"01156","Faramans",810,2018
"01157","Fareins",2213,2018
"01158","Farges",1043,2018
"01159","Feillens",3328,2018
"01160","Ferney-Voltaire",9895,2018
"01162","Flaxieu",66,2018
"01163","Foissiat",2061,2018
"01165","Francheleins",1603,2018
"01166","Frans",2422,2018
"01167","Garnerans",639,2018
"01169","Genouilleux",624,2018
"01170","Béard-Géovreissiat",1064,2018
"01171","Géovreisset",856,2018
"01173","Gex",13093,2018
"01174","Giron",180,2018
"01175","Gorrevod",809,2018
"01177","Grand-Corent",180,2018
"01179","Grièges",1879,2018
"01180","Grilly",836,2018
"01181","Groissiat",1235,2018
"01183","Guéreins",1448,2018
"01184","Hautecourt-Romanèche",770,2018
"01185","Plateau d'Hauteville",4856,2018
"01187","Haut Valromey",643,2018
"01188","Illiat",645,2018
"01189","Injoux-Génissiat",1125,2018
"01190","Innimond",88,2018
"01191","Izenave",157,2018
"01192","Izernore",2255,2018
"01193","Izieu",229,2018
"01194","Jassans-Riottier",6356,2018
"01195","Jasseron",1770,2018
"01196","Jayat",1196,2018
"01197","Journans",353,2018
"01198","Joyeux",268,2018
"01199","Jujurieux",2132,2018
"01200","Labalme",215,2018
"01202","Lagnieu",7175,2018
"01203","Laiz",1313,2018
"01204","Le Poizat-Lalleyriat",729,2018
"01206","Lantenay",277,2018
"01207","Lapeyrouse",316,2018
"01208","Lavours",128,2018
"01209","Léaz",758,2018
"01210","Lélex",229,2018
"01211","Lent",1393,2018
"01212","Lescheroux",725,2018
"01213","Leyment",1321,2018
"01214","Leyssard",155,2018
"01215","Surjoux-Lhopital",137,2018
"01216","Lhuis",891,2018
"01219","Lompnas",166,2018
"01224","Loyettes",3176,2018
"01225","Lurcy",378,2018
"01227","Magnieu",643,2018
"01228","Maillat",648,2018
"01229","Malafretaz",1243,2018
"01230","Mantenay-Montlin",315,2018
"01231","Manziat",1949,2018
"01232","Marboz",2258,2018
"01233","Marchamp",131,2018
"01234","Marignieu",170,2018
"01235","Marlieux",1139,2018
"01236","Marsonnas",1001,2018
"01237","Martignat",1647,2018
"01238","Massieux",2632,2018
"01239","Massignieu-de-Rives",617,2018
"01240","Matafelon-Granges",633,2018
"01241","Meillonnas",1345,2018
"01242","Mérignat",135,2018
"01243","Messimy-sur-Saône",1239,2018
"01244","Meximieux",7848,2018
"01245","Bohas-Meyriat-Rignat",930,2018
"01246","Mézériat",2195,2018
"01247","Mijoux",325,2018
"01248","Mionnay",2148,2018
"01249","Miribel",10043,2018
"01250","Misérieux",1944,2018
"01252","Mogneneins",782,2018
"01254","Montagnat",2024,2018
"01255","Montagnieu",634,2018
"01257","Montanges",348,2018
"01258","Montceaux",1188,2018
"01259","Montcet",697,2018
"01260","Le Montellier",299,2018
"01261","Monthieux",643,2018
"01262","Montluel",6925,2018
"01263","Montmerle-sur-Saône",3783,2018
"01264","Montracol",1028,2018
"01265","Montréal-la-Cluse",3419,2018
"01266","Montrevel-en-Bresse",2515,2018
"01267","Nurieux-Volognat",1027,2018
"01268","Murs-et-Gélignieux",249,2018
"01269","Nantua",3410,2018
"01272","Neuville-les-Dames",1510,2018
"01273","Neuville-sur-Ain",1772,2018
"01274","Les Neyrolles",642,2018
"01275","Neyron",2549,2018
"01276","Niévroz",1624,2018
"01277","Nivollet-Montgriffon",119,2018
"01279","Oncieu",84,2018
"01280","Ordonnaz",139,2018
"01281","Ornex",4419,2018
"01282","Outriaz",259,2018
"01283","Oyonnax",22336,2018
"01284","Ozan",689,2018
"01285","Parcieux",1221,2018
"01286","Parves et Nattages",946,2018
"01288","Péron",2701,2018
"01289","Péronnas",6509,2018
"01290","Pérouges",1259,2018
"01291","Perrex",842,2018
"01293","Peyriat",152,2018
"01294","Peyrieu",879,2018
"01295","Peyzieux-sur-Saône",676,2018
"01296","Pirajoux",413,2018
"01297","Pizay",843,2018
"01298","Plagne",141,2018
"01299","Le Plantay",569,2018
"01301","Polliat",2526,2018
"01302","Pollieu",161,2018
"01303","Poncin",1706,2018
"01304","Pont-d'Ain",2944,2018
"01305","Pont-de-Vaux",2235,2018
"01306","Pont-de-Veyle",1632,2018
"01307","Port",842,2018
"01308","Pougny",810,2018
"01309","Pouillat",86,2018
"01310","Prémeyzel",250,2018
"01311","Prémillieu",44,2018
"01313","Prévessin-Moëns",8474,2018
"01314","Priay",1733,2018
"01317","Ramasse",327,2018
"01318","Rancé",726,2018
"01319","Relevant",464,2018
"01320","Replonges",3748,2018
"01321","Revonnas",888,2018
"01322","Reyrieux",4923,2018
"01323","Reyssouze",978,2018
"01325","Rignieux-le-Franc",994,2018
"01328","Romans",589,2018
"01329","Rossillon",149,2018
"01330","Ruffieu",184,2018
"01331","Saint-Alban",183,2018
"01332","Saint-André-de-Bâgé",761,2018
"01333","Saint-André-de-Corcy",3386,2018
"01334","Saint-André-d'Huiriat",650,2018
"01335","Saint-André-le-Bouchoux",396,2018
"01336","Saint-André-sur-Vieux-Jonc",1160,2018
"01337","Saint-Bénigne",1288,2018
"01338","Groslée-Saint-Benoit",1203,2018
"01339","Saint-Bernard",1432,2018
"01342","Sainte-Croix",561,2018
"01343","Saint-Cyr-sur-Menthon",1779,2018
"01344","Saint-Denis-lès-Bourg",5845,2018
"01345","Saint-Denis-en-Bugey",2288,2018
"01346","Saint-Didier-d'Aussiat",865,2018
"01347","Saint-Didier-de-Formans",1997,2018
"01348","Saint-Didier-sur-Chalaronne",2918,2018
"01349","Saint-Éloi",476,2018
"01350","Saint-Étienne-du-Bois",2537,2018
"01351","Saint-Étienne-sur-Chalaronne",1565,2018
"01352","Saint-Étienne-sur-Reyssouze",576,2018
"01353","Sainte-Euphémie",1676,2018
"01354","Saint-Genis-Pouilly",13243,2018
"01355","Saint-Genis-sur-Menthon",470,2018
"01356","Saint-Georges-sur-Renon",209,2018
"01357","Saint-Germain-de-Joux",501,2018
"01358","Saint-Germain-les-Paroisses",431,2018
"01359","Saint-Germain-sur-Renon",244,2018
"01360","Saint-Jean-de-Gonville",1823,2018
"01361","Saint-Jean-de-Niost",1527,2018
"01362","Saint-Jean-de-Thurigneux",775,2018
"01363","Saint-Jean-le-Vieux",1748,2018
"01364","Saint-Jean-sur-Reyssouze",750,2018
"01365","Saint-Jean-sur-Veyle",1160,2018
"01366","Sainte-Julie",1051,2018
"01367","Saint-Julien-sur-Reyssouze",748,2018
"01368","Saint-Julien-sur-Veyle",836,2018
"01369","Saint-Just",940,2018
"01370","Saint-Laurent-sur-Saône",1689,2018
"01371","Saint-Marcel",1258,2018
"01372","Saint-Martin-de-Bavel",442,2018
"01373","Saint-Martin-du-Frêne",1038,2018
"01374","Saint-Martin-du-Mont",1844,2018
"01375","Saint-Martin-le-Châtel",785,2018
"01376","Saint-Maurice-de-Beynost",3977,2018
"01378","Saint-Maurice-de-Gourdans",2606,2018
"01379","Saint-Maurice-de-Rémens",758,2018
"01380","Saint-Nizier-le-Bouchoux",651,2018
"01381","Saint-Nizier-le-Désert",917,2018
"01382","Sainte-Olive",283,2018
"01383","Saint-Paul-de-Varax",1555,2018
"01384","Saint-Rambert-en-Bugey",2228,2018
"01385","Saint-Rémy",990,2018
"01386","Saint-Sorlin-en-Bugey",1138,2018
"01387","Saint-Sulpice",257,2018
"01388","Saint-Trivier-de-Courtes",1103,2018
"01389","Saint-Trivier-sur-Moignans",1843,2018
"01390","Saint-Vulbas",1266,2018
"01391","Salavre",267,2018
"01392","Samognat",650,2018
"01393","Sandrans",540,2018
"01396","Sault-Brénaz",981,2018
"01397","Sauverny",994,2018
"01398","Savigneux",1359,2018
"01399","Ségny",2089,2018
"01400","Seillonnaz",137,2018
"01401","Sergy",2126,2018
"01402","Sermoyer",657,2018
"01403","Serrières-de-Briord",1279,2018
"01404","Serrières-sur-Ain",134,2018
"01405","Servas",1264,2018
"01406","Servignat",174,2018
"01407","Seyssel",1000,2018
"01408","Simandre-sur-Suran",665,2018
"01410","Sonthonnax-la-Montagne",306,2018
"01411","Souclin",273,2018
"01412","Sulignat",588,2018
"01415","Talissieu",475,2018
"01416","Tenay",1026,2018
"01418","Thil",1081,2018
"01419","Thoiry",5981,2018
"01420","Thoissey",1715,2018
"01421","Torcieu",728,2018
"01422","Tossiat",1359,2018
"01423","Toussieux",1114,2018
"01424","Tramoyes",1728,2018
"01425","La Tranclière",289,2018
"01426","Val-Revermont",2570,2018
"01427","Trévoux",6882,2018
"01428","Valeins",128,2018
"01429","Vandeins",689,2018
"01430","Varambon",601,2018
"01431","Vaux-en-Bugey",1221,2018
"01432","Verjon",311,2018
"01433","Vernoux",320,2018
"01434","Versailleux",455,2018
"01435","Versonnex",2167,2018
"01436","Vesancy",475,2018
"01437","Vescours",232,2018
"01439","Vésines",99,2018
"01441","Vieu-d'Izenave",713,2018
"01443","Villars-les-Dombes",4962,2018
"01444","Villebois",1185,2018
"01445","Villemotier",636,2018
"01446","Villeneuve",1521,2018
"01447","Villereversure",1308,2018
"01448","Villes",387,2018
"01449","Villette-sur-Ain",757,2018
"01450","Villieu-Loyes-Mollon",3684,2018
"01451","Viriat",6555,2018
"01452","Virieu-le-Grand",1107,2018
"01453","Arvière-en-Valromey",709,2018
"01454","Virignin",1104,2018
"01456","Vongnes",71,2018
"01457","Vonnas",3079,2018
"02001","Abbécourt",500,2018
"02002","Achery",607,2018
"02003","Acy",1020,2018
"02004","Agnicourt-et-Séchelles",180,2018
"02005","Aguilcourt",381,2018
"02006","Aisonville-et-Bernoville",258,2018
"02007","Aizelles",123,2018
"02008","Aizy-Jouy",293,2018
"02009","Alaincourt",540,2018
"02010","Allemant",175,2018
"02011","Ambleny",1151,2018
"02012","Ambrief",70,2018
"02013","Amifontaine",395,2018
"02014","Amigny-Rouy",737,2018
"02015","Ancienville",73,2018
"02016","Andelain",222,2018
"02017","Anguilcourt-le-Sart",318,2018
"02018","Anizy-le-Grand",2542,2018
"02019","Annois",363,2018
"02020","Any-Martin-Rieux",456,2018
"02021","Archon",86,2018
"02022","Arcy-Sainte-Restitue",406,2018
"02023","Armentières-sur-Ourcq",102,2018
"02024","Arrancy",51,2018
"02025","Artemps",369,2018
"02027","Assis-sur-Serre",218,2018
"02028","Athies-sous-Laon",2605,2018
"02029","Attilly",359,2018
"02030","Aubencheul-aux-Bois",263,2018
"02031","Aubenton",659,2018
"02032","Aubigny-aux-Kaisnes",254,2018
"02033","Aubigny-en-Laonnois",105,2018
"02034","Audignicourt",119,2018
"02035","Audigny",280,2018
"02036","Augy",77,2018
"02037","Aulnois-sous-Laon",1404,2018
"02038","Les Autels",57,2018
"02039","Autremencourt",171,2018
"02040","Autreppes",178,2018
"02041","Autreville",807,2018
"02042","Azy-sur-Marne",385,2018
"02043","Bagneux",67,2018
"02044","Bancigny",25,2018
"02046","Barenton-Bugny",560,2018
"02047","Barenton-Cel",111,2018
"02048","Barenton-sur-Serre",133,2018
"02049","Barisis-aux-Bois",736,2018
"02050","Barzy-en-Thiérache",327,2018
"02051","Barzy-sur-Marne",388,2018
"02052","Bassoles-Aulers",136,2018
"02053","Vallées en Champagne",570,2018
"02054","Bazoches-sur-Vesles",458,2018
"02055","Beaumé",89,2018
"02056","Beaumont-en-Beine",178,2018
"02057","Beaurevoir",1415,2018
"02058","Beaurieux",851,2018
"02059","Beautor",2707,2018
"02060","Beauvois-en-Vermandois",260,2018
"02061","Becquigny",248,2018
"02062","Belleau",137,2018
"02063","Bellenglise",379,2018
"02064","Belleu",3815,2018
"02065","Bellicourt",598,2018
"02066","Benay",200,2018
"02067","Bergues-sur-Sambre",212,2018
"02068","Berlancourt",96,2018
"02069","Berlise",107,2018
"02070","Bernot",448,2018
"02071","Berny-Rivière",657,2018
"02072","Berrieux",188,2018
"02073","Berry-au-Bac",672,2018
"02074","Bertaucourt-Epourdon",598,2018
"02075","Berthenicourt",196,2018
"02076","Bertricourt",156,2018
"02077","Berzy-le-Sec",383,2018
"02078","Besmé",164,2018
"02079","Besmont",150,2018
"02080","Besny-et-Loizy",342,2018
"02081","Béthancourt-en-Vaux",438,2018
"02082","Beugneux",111,2018
"02083","Beuvardes",741,2018
"02084","Bézu-le-Guéry",258,2018
"02085","Bézu-Saint-Germain",1022,2018
"02086","Bichancourt",1027,2018
"02087","Bieuxy",32,2018
"02088","Bièvres",90,2018
"02089","Billy-sur-Aisne",1146,2018
"02090","Billy-sur-Ourcq",210,2018
"02091","Blanzy-lès-Fismes",101,2018
"02093","Blérancourt",1295,2018
"02094","Blesmes",457,2018
"02095","Bohain-en-Vermandois",5675,2018
"02096","Bois-lès-Pargny",199,2018
"02097","Boncourt",258,2018
"02098","Bonneil",375,2018
"02099","Bonnesvalyn",228,2018
"02100","Bony",138,2018
"02101","Bosmont-sur-Serre",192,2018
"02102","Bouconville-Vauclair",189,2018
"02103","Boué",1331,2018
"02104","Bouffignereux",100,2018
"02105","Bouresches",199,2018
"02106","Bourg-et-Comin",816,2018
"02107","Bourguignon-sous-Coucy",105,2018
"02108","Bourguignon-sous-Montbavin",157,2018
"02109","La Bouteille",480,2018
"02110","Braine",2239,2018
"02111","Brancourt-en-Laonnois",711,2018
"02112","Brancourt-le-Grand",558,2018
"02114","Brasles",1573,2018
"02115","Braye-en-Laonnois",195,2018
"02116","Braye-en-Thiérache",146,2018
"02117","Bray-Saint-Christophe",66,2018
"02118","Braye",127,2018
"02119","Brécy",332,2018
"02120","Brenelle",195,2018
"02121","Breny",243,2018
"02122","Brie",54,2018
"02123","Brissay-Choigny",303,2018
"02124","Brissy-Hamégicourt",653,2018
"02125","Brumetz",203,2018
"02126","Brunehamel",456,2018
"02127","Bruyères-sur-Fère",192,2018
"02128","Bruyères-et-Montbérault",1504,2018
"02129","Bruys",19,2018
"02130","Bucilly",193,2018
"02131","Bucy-le-Long",1873,2018
"02132","Bucy-lès-Cerny",197,2018
"02133","Bucy-lès-Pierrepont",406,2018
"02134","Buire",867,2018
"02135","Buironfosse",1162,2018
"02136","Burelles",128,2018
"02137","Bussiares",155,2018
"02138","Buzancy",193,2018
"02139","Caillouël-Crépigny",442,2018
"02140","Camelin",453,2018
"02141","La Capelle",1782,2018
"02142","Castres",247,2018
"02143","Le Catelet",189,2018
"02144","Caulaincourt",145,2018
"02145","Caumont",546,2018
"02146","Celles-lès-Condé",89,2018
"02148","Celles-sur-Aisne",256,2018
"02149","Cerizy",65,2018
"02150","Cerny-en-Laonnois",63,2018
"02151","Cerny-lès-Bucy",115,2018
"02152","Cerseuil",89,2018
"02153","Cessières-Suzy",765,2018
"02154","Chacrise",363,2018
"02155","Chaillevois",170,2018
"02156","Chalandry",256,2018
"02157","Chambry",839,2018
"02158","Chamouille",278,2018
"02159","Champs",287,2018
"02160","Chaourse",544,2018
"02162","La Chapelle-sur-Chézy",285,2018
"02163","Charly-sur-Marne",2597,2018
"02164","Le Charmel",323,2018
"02165","Charmes",1651,2018
"02166","Chartèves",354,2018
"02167","Chassemy",885,2018
"02168","Château-Thierry",15351,2018
"02169","Châtillon-lès-Sons",83,2018
"02170","Châtillon-sur-Oise",126,2018
"02171","Chaudardes",88,2018
"02172","Chaudun",250,2018
"02173","Chauny",11773,2018
"02174","Chavignon",824,2018
"02175","Chavigny",158,2018
"02176","Chavonne",205,2018
"02177","Chérêt",141,2018
"02178","Chermizy-Ailles",106,2018
"02179","Chéry-Chartreuve",388,2018
"02180","Chéry-lès-Pouilly",715,2018
"02181","Chéry-lès-Rozoy",80,2018
"02182","Chevennes",121,2018
"02183","Chevregny",185,2018
"02184","Chevresis-Monceau",354,2018
"02185","Chézy-en-Orxois",397,2018
"02186","Chézy-sur-Marne",1351,2018
"02187","Chierry",1120,2018
"02188","Chigny",148,2018
"02189","Chivres-en-Laonnois",355,2018
"02190","Chivres-Val",524,2018
"02191","Chivy-lès-Étouvelles",508,2018
"02192","Chouy",371,2018
"02193","Cierges",64,2018
"02194","Cilly",188,2018
"02195","Ciry-Salsogne",920,2018
"02196","Clacy-et-Thierret",314,2018
"02197","Clairfontaine",543,2018
"02198","Clamecy",230,2018
"02199","Clastres",618,2018
"02200","Clermont-les-Fermes",113,2018
"02201","Cœuvres-et-Valsery",438,2018
"02203","Coincy",1295,2018
"02204","Coingt",67,2018
"02205","Colligis-Crandelain",239,2018
"02206","Colonfay",77,2018
"02207","Commenchon",215,2018
"02208","Concevreux",273,2018
"02209","Condé-en-Brie",697,2018
"02210","Condé-sur-Aisne",362,2018
"02211","Condé-sur-Suippe",290,2018
"02212","Condren",706,2018
"02213","Connigis",340,2018
"02214","Contescourt",61,2018
"02215","Corbeny",834,2018
"02216","Corcy",300,2018
"02217","Coucy-le-Château-Auffrique",1002,2018
"02218","Coucy-lès-Eppes",626,2018
"02219","Coucy-la-Ville",203,2018
"02220","Coulonges-Cohan",435,2018
"02221","Coupru",151,2018
"02222","Courbes",31,2018
"02223","Courboin",300,2018
"02224","Courcelles-sur-Vesle",349,2018
"02225","Courchamps",86,2018
"02226","Courmelles",1861,2018
"02227","Courmont",127,2018
"02228","Courtemont-Varennes",337,2018
"02229","Courtrizy-et-Fussigny",69,2018
"02230","Couvrelles",189,2018
"02231","Couvron-et-Aumencourt",937,2018
"02232","Coyolles",358,2018
"02233","Cramaille",145,2018
"02234","Craonne",83,2018
"02235","Craonnelle",116,2018
"02236","Crécy-au-Mont",338,2018
"02237","Crécy-sur-Serre",1500,2018
"02238","Crépy",1830,2018
"02239","Crézancy",1238,2018
"02240","Croix-Fonsomme",238,2018
"02241","La Croix-sur-Ourcq",100,2018
"02242","Crouttes-sur-Marne",646,2018
"02243","Crouy",2912,2018
"02244","Crupilly",63,2018
"02245","Cuffies",1786,2018
"02246","Cugny",612,2018
"02248","Cuirieux",156,2018
"02249","Cuiry-Housse",101,2018
"02250","Cuiry-lès-Chaudardes",74,2018
"02251","Cuiry-lès-Iviers",27,2018
"02252","Cuissy-et-Geny",71,2018
"02253","Cuisy-en-Almont",358,2018
"02254","Cutry",130,2018
"02255","Cys-la-Commune",148,2018
"02256","Dagny-Lambercy",126,2018
"02257","Dallon",435,2018
"02258","Dammard",370,2018
"02259","Dampleux",396,2018
"02260","Danizy",652,2018
"02261","Dercy",391,2018
"02262","Deuillet",214,2018
"02263","Dhuizel",113,2018
"02264","Dizy-le-Gros",738,2018
"02265","Dohis",99,2018
"02266","Dolignon",47,2018
"02267","Dommiers",290,2018
"02268","Domptin",648,2018
"02269","Dorengt",155,2018
"02270","Douchy",163,2018
"02271","Dravegny",131,2018
"02272","Droizy",77,2018
"02273","Dury",214,2018
"02274","Ébouleau",197,2018
"02275","Effry",321,2018
"02276","Englancourt",120,2018
"02277","Épagny",341,2018
"02278","Éparcy",28,2018
"02279","Épaux-Bézu",555,2018
"02280","Épieds",401,2018
"02281","L'Épine-aux-Bois",258,2018
"02282","Eppes",422,2018
"02283","Erlon",285,2018
"02284","Erloy",100,2018
"02286","Esquéhéries",861,2018
"02287","Essigny-le-Grand",1013,2018
"02288","Essigny-le-Petit",346,2018
"02289","Essises",414,2018
"02290","Essômes-sur-Marne",2760,2018
"02291","Estrées",411,2018
"02292","Étampes-sur-Marne",1279,2018
"02293","Étaves-et-Bocquiaux",555,2018
"02294","Étouvelles",210,2018
"02295","Étréaupont",856,2018
"02296","Étreillers",1203,2018
"02297","Étrépilly",120,2018
"02298","Étreux",1439,2018
"02299","Évergnicourt",558,2018
"02302","Faverolles",322,2018
"02303","Fayet",667,2018
"02304","La Fère",2847,2018
"02305","Fère-en-Tardenois",3032,2018
"02306","La Ferté-Chevresis",526,2018
"02307","La Ferté-Milon",2077,2018
"02308","Fesmy-le-Sart",480,2018
"02309","Festieux",677,2018
"02310","Fieulaine",252,2018
"02311","Filain",124,2018
"02312","La Flamengrie",1110,2018
"02313","Flavigny-le-Grand-et-Beaurain",456,2018
"02315","Flavy-le-Martel",1678,2018
"02316","Fleury",132,2018
"02317","Fluquières",220,2018
"02318","Folembray",1388,2018
"02319","Fonsomme",479,2018
"02320","Fontaine-lès-Clercs",241,2018
"02321","Fontaine-lès-Vervins",907,2018
"02322","Fontaine-Notre-Dame",385,2018
"02323","Fontaine-Uterte",131,2018
"02324","Fontenelle",280,2018
"02326","Fontenoy",479,2018
"02327","Foreste",164,2018
"02328","Fossoy",512,2018
"02329","Fourdrain",423,2018
"02330","Francilly-Selency",505,2018
"02331","Franqueville",113,2018
"02332","Fresnes-en-Tardenois",266,2018
"02333","Fresnes-sous-Coucy",163,2018
"02334","Fresnoy-le-Grand",2952,2018
"02335","Fressancourt",187,2018
"02336","Frières-Faillouël",991,2018
"02337","Froidestrées",172,2018
"02338","Froidmont-Cohartille",257,2018
"02339","Gandelu",686,2018
"02340","Gauchy",5254,2018
"02341","Gercy",271,2018
"02342","Gergny",134,2018
"02343","Germaine",81,2018
"02345","Gibercourt",41,2018
"02346","Gizy",667,2018
"02347","Gland",448,2018
"02349","Goudelancourt-lès-Berrieux",57,2018
"02350","Goudelancourt-lès-Pierrepont",135,2018
"02351","Goussancourt",112,2018
"02352","Gouy",560,2018
"02353","Grandlup-et-Fay",294,2018
"02354","Grandrieux",82,2018
"02355","Gricourt",966,2018
"02356","Grisolles",246,2018
"02357","Gronard",72,2018
"02358","Grougis",346,2018
"02359","Grugies",1328,2018
"02360","Villeneuve-sur-Aisne",2722,2018
"02361","Guise",4731,2018
"02362","Guivry",241,2018
"02363","Guny",407,2018
"02364","Guyencourt",257,2018
"02366","Hannapes",321,2018
"02367","Happencourt",132,2018
"02368","Haramont",578,2018
"02369","Harcigny",242,2018
"02370","Hargicourt",604,2018
"02371","Harly",1590,2018
"02372","Hartennes-et-Taux",358,2018
"02373","Hary",200,2018
"02374","Lehaucourt",868,2018
"02375","Hautevesnes",163,2018
"02376","Hauteville",170,2018
"02377","Haution",139,2018
"02378","La Hérie",136,2018
"02379","Le Hérie-la-Viéville",220,2018
"02380","Hinacourt",25,2018
"02381","Hirson",8800,2018
"02382","Holnon",1375,2018
"02383","Homblières",1456,2018
"02384","Houry",55,2018
"02385","Housset",155,2018
"02386","Iron",232,2018
"02387","Itancourt",1028,2018
"02388","Iviers",228,2018
"02389","Jaulgonne",652,2018
"02390","Jeancourt",269,2018
"02391","Jeantes",206,2018
"02392","Joncourt",305,2018
"02393","Jouaignes",143,2018
"02395","Jumencourt",143,2018
"02396","Jumigny",65,2018
"02397","Jussy",1254,2018
"02398","Juvigny",281,2018
"02399","Juvincourt-et-Damary",607,2018
"02400","Laffaux",148,2018
"02401","Laigny",195,2018
"02402","Lanchy",37,2018
"02403","Landifay-et-Bertaignemont",263,2018
"02404","Landouzy-la-Cour",188,2018
"02405","Landouzy-la-Ville",538,2018
"02406","Landricourt",135,2018
"02407","Laniscourt",191,2018
"02408","Laon",24710,2018
"02409","Lappion",265,2018
"02410","Largny-sur-Automne",245,2018
"02411","Latilly",205,2018
"02412","Launoy",100,2018
"02413","Laval-en-Laonnois",246,2018
"02414","Lavaqueresse",202,2018
"02415","Laversine",161,2018
"02416","Lemé",424,2018
"02417","Lempire",108,2018
"02418","Lerzy",218,2018
"02419","Leschelle",269,2018
"02420","Lesdins",833,2018
"02421","Lesges",104,2018
"02422","Lesquielles-Saint-Germain",810,2018
"02423","Leuilly-sous-Coucy",421,2018
